Path,Filename,Extension,Category,SizeBytes,SizeKB,LineCount,Created,Modified
.tools_venv/lib/python3.14/site-packages/pip/_vendor/rich/live_render.py,live_render.py,.py,Code (Python),3521,3.44,106,2026-01-18T17:41:40.115476,2026-01-18T17:41:40.115476
.tools_venv/lib/python3.14/site-packages/pip/_vendor/rich/logging.py,logging.py,.py,Code (Python),12468,12.18,297,2026-01-18T17:41:40.115671,2026-01-18T17:41:40.115671
.tools_venv/lib/python3.14/site-packages/pip/_vendor/rich/markup.py,markup.py,.py,Code (Python),8451,8.25,251,2026-01-18T17:41:40.115770,2026-01-18T17:41:40.115770
.tools_venv/lib/python3.14/site-packages/pip/_vendor/rich/measure.py,measure.py,.py,Code (Python),5305,5.18,151,2026-01-18T17:41:40.115848,2026-01-18T17:41:40.115848
.tools_venv/lib/python3.14/site-packages/pip/_vendor/rich/padding.py,padding.py,.py,Code (Python),4908,4.79,141,2026-01-18T17:41:40.115924,2026-01-18T17:41:40.115924
.tools_venv/lib/python3.14/site-packages/pip/_vendor/rich/pager.py,pager.py,.py,Code (Python),828,0.81,34,2026-01-18T17:41:40.116106,2026-01-18T17:41:40.116106
.tools_venv/lib/python3.14/site-packages/pip/_vendor/rich/palette.py,palette.py,.py,Code (Python),3396,3.32,100,2026-01-18T17:41:40.116206,2026-01-18T17:41:40.116206
.tools_venv/lib/python3.14/site-packages/pip/_vendor/rich/panel.py,panel.py,.py,Code (Python),11157,10.9,317,2026-01-18T17:41:40.116328,2026-01-18T17:41:40.116328
.tools_venv/lib/python3.14/site-packages/pip/_vendor/rich/pretty.py,pretty.py,.py,Code (Python),36391,35.54,1016,2026-01-18T17:41:40.116474,2026-01-18T17:41:40.116474
.tools_venv/lib/python3.14/site-packages/pip/_vendor/rich/progress.py,progress.py,.py,Code (Python),60408,58.99,1715,2026-01-18T17:41:40.116622,2026-01-18T17:41:40.116622
.tools_venv/lib/python3.14/site-packages/pip/_vendor/rich/progress_bar.py,progress_bar.py,.py,Code (Python),8162,7.97,223,2026-01-18T17:41:40.116716,2026-01-18T17:41:40.116716
.tools_venv/lib/python3.14/site-packages/pip/_vendor/rich/prompt.py,prompt.py,.py,Code (Python),12447,12.16,400,2026-01-18T17:41:40.116824,2026-01-18T17:41:40.116824
.tools_venv/lib/python3.14/site-packages/pip/_vendor/rich/protocol.py,protocol.py,.py,Code (Python),1391,1.36,42,2026-01-18T17:41:40.117019,2026-01-18T17:41:40.117019
.tools_venv/lib/python3.14/site-packages/pip/_vendor/rich/py.typed,py.typed,.typed,Other,0,0.0,0,2026-01-18T17:41:40.117105,2026-01-18T17:41:40.117088
.tools_venv/lib/python3.14/site-packages/pip/_vendor/rich/region.py,region.py,.py,Code (Python),166,0.16,10,2026-01-18T17:41:40.117320,2026-01-18T17:41:40.117320
.tools_venv/lib/python3.14/site-packages/pip/_vendor/rich/repr.py,repr.py,.py,Code (Python),4431,4.33,149,2026-01-18T17:41:40.117414,2026-01-18T17:41:40.117414
.tools_venv/lib/python3.14/site-packages/pip/_vendor/rich/rule.py,rule.py,.py,Code (Python),4602,4.49,130,2026-01-18T17:41:40.117495,2026-01-18T17:41:40.117495
.tools_venv/lib/python3.14/site-packages/pip/_vendor/rich/scope.py,scope.py,.py,Code (Python),2843,2.78,86,2026-01-18T17:41:40.117574,2026-01-18T17:41:40.117574
.tools_venv/lib/python3.14/site-packages/pip/_vendor/rich/screen.py,screen.py,.py,Code (Python),1591,1.55,54,2026-01-18T17:41:40.117652,2026-01-18T17:41:40.117652
.tools_venv/lib/python3.14/site-packages/pip/_vendor/rich/segment.py,segment.py,.py,Code (Python),24743,24.16,752,2026-01-18T17:41:40.117754,2026-01-18T17:41:40.117754
.tools_venv/lib/python3.14/site-packages/pip/_vendor/rich/spinner.py,spinner.py,.py,Code (Python),4214,4.12,132,2026-01-18T17:41:40.117831,2026-01-18T17:41:40.117831
.tools_venv/lib/python3.14/site-packages/pip/_vendor/rich/status.py,status.py,.py,Code (Python),4424,4.32,131,2026-01-18T17:41:40.117905,2026-01-18T17:41:40.117905
.tools_venv/lib/python3.14/site-packages/pip/_vendor/rich/style.py,style.py,.py,Code (Python),27059,26.42,796,2026-01-18T17:41:40.117998,2026-01-18T17:41:40.117998
.tools_venv/lib/python3.14/site-packages/pip/_vendor/rich/styled.py,styled.py,.py,Code (Python),1258,1.23,42,2026-01-18T17:41:40.118182,2026-01-18T17:41:40.118182
.tools_venv/lib/python3.14/site-packages/pip/_vendor/rich/syntax.py,syntax.py,.py,Code (Python),36371,35.52,985,2026-01-18T17:41:40.118294,2026-01-18T17:41:40.118294
.tools_venv/lib/python3.14/site-packages/pip/_vendor/rich/table.py,table.py,.py,Code (Python),40049,39.11,1006,2026-01-18T17:41:40.118394,2026-01-18T17:41:40.118394
.tools_venv/lib/python3.14/site-packages/pip/_vendor/rich/terminal_theme.py,terminal_theme.py,.py,Code (Python),3370,3.29,153,2026-01-18T17:41:40.118474,2026-01-18T17:41:40.118474
.tools_venv/lib/python3.14/site-packages/pip/_vendor/rich/text.py,text.py,.py,Code (Python),47552,46.44,1361,2026-01-18T17:41:40.118582,2026-01-18T17:41:40.118582
.tools_venv/lib/python3.14/site-packages/pip/_vendor/rich/theme.py,theme.py,.py,Code (Python),3771,3.68,115,2026-01-18T17:41:40.118652,2026-01-18T17:41:40.118652
.tools_venv/lib/python3.14/site-packages/pip/_vendor/rich/themes.py,themes.py,.py,Code (Python),102,0.1,5,2026-01-18T17:41:40.118812,2026-01-18T17:41:40.118812
.tools_venv/lib/python3.14/site-packages/pip/_vendor/rich/traceback.py,traceback.py,.py,Code (Python),35861,35.02,899,2026-01-18T17:41:40.118911,2026-01-18T17:41:40.118911
.tools_venv/lib/python3.14/site-packages/pip/_vendor/rich/tree.py,tree.py,.py,Code (Python),9451,9.23,257,2026-01-18T17:41:40.118998,2026-01-18T17:41:40.118998
.tools_venv/lib/python3.14/site-packages/pip/_vendor/tomli/__init__.py,__init__.py,.py,Code (Python),314,0.31,8,2026-01-18T17:41:40.119112,2026-01-18T17:41:40.119112
.tools_venv/lib/python3.14/site-packages/pip/_vendor/tomli/_parser.py,_parser.py,.py,Code (Python),25591,24.99,770,2026-01-18T17:41:40.119209,2026-01-18T17:41:40.119209
.tools_venv/lib/python3.14/site-packages/pip/_vendor/tomli/_re.py,_re.py,.py,Code (Python),3171,3.1,112,2026-01-18T17:41:40.119285,2026-01-18T17:41:40.119285
.tools_venv/lib/python3.14/site-packages/pip/_vendor/tomli/_types.py,_types.py,.py,Code (Python),254,0.25,10,2026-01-18T17:41:40.119352,2026-01-18T17:41:40.119352
.tools_venv/lib/python3.14/site-packages/pip/_vendor/tomli/py.typed,py.typed,.typed,Other,26,0.03,0,2026-01-18T17:41:40.119416,2026-01-18T17:41:40.119416
.tools_venv/lib/python3.14/site-packages/pip/_vendor/tomli_w/__init__.py,__init__.py,.py,Code (Python),169,0.17,4,2026-01-18T17:41:40.119615,2026-01-18T17:41:40.119615
.tools_venv/lib/python3.14/site-packages/pip/_vendor/tomli_w/_writer.py,_writer.py,.py,Code (Python),6961,6.8,229,2026-01-18T17:41:40.119867,2026-01-18T17:41:40.119867
.tools_venv/lib/python3.14/site-packages/pip/_vendor/tomli_w/py.typed,py.typed,.typed,Other,26,0.03,0,2026-01-18T17:41:40.120005,2026-01-18T17:41:40.120005
.tools_venv/lib/python3.14/site-packages/pip/_vendor/truststore/__init__.py,__init__.py,.py,Code (Python),1320,1.29,36,2026-01-18T17:41:40.120120,2026-01-18T17:41:40.120120
.tools_venv/lib/python3.14/site-packages/pip/_vendor/truststore/_api.py,_api.py,.py,Code (Python),11234,10.97,333,2026-01-18T17:41:40.120225,2026-01-18T17:41:40.120225
.tools_venv/lib/python3.14/site-packages/pip/_vendor/truststore/_macos.py,_macos.py,.py,Code (Python),20503,20.02,571,2026-01-18T17:41:40.120322,2026-01-18T17:41:40.120322
.tools_venv/lib/python3.14/site-packages/pip/_vendor/truststore/_openssl.py,_openssl.py,.py,Code (Python),2324,2.27,66,2026-01-18T17:41:40.120404,2026-01-18T17:41:40.120404
.tools_venv/lib/python3.14/site-packages/pip/_vendor/truststore/_ssl_constants.py,_ssl_constants.py,.py,Code (Python),1130,1.1,31,2026-01-18T17:41:40.120481,2026-01-18T17:41:40.120481
.tools_venv/lib/python3.14/site-packages/pip/_vendor/truststore/_windows.py,_windows.py,.py,Code (Python),17993,17.57,567,2026-01-18T17:41:40.120568,2026-01-18T17:41:40.120568
.tools_venv/lib/python3.14/site-packages/pip/_vendor/truststore/py.typed,py.typed,.typed,Other,0,0.0,0,2026-01-18T17:41:40.120613,2026-01-18T17:41:40.120603
.tools_venv/lib/python3.14/site-packages/pip/_vendor/urllib3/__init__.py,__init__.py,.py,Code (Python),3333,3.25,102,2026-01-18T17:41:40.120846,2026-01-18T17:41:40.120846
.tools_venv/lib/python3.14/site-packages/pip/_vendor/urllib3/_collections.py,_collections.py,.py,Code (Python),11372,11.11,355,2026-01-18T17:41:40.120983,2026-01-18T17:41:40.120983
.tools_venv/lib/python3.14/site-packages/pip/_vendor/urllib3/_version.py,_version.py,.py,Code (Python),64,0.06,2,2026-01-18T17:41:40.121062,2026-01-18T17:41:40.121062
.tools_venv/lib/python3.14/site-packages/pip/_vendor/urllib3/connection.py,connection.py,.py,Code (Python),20314,19.84,572,2026-01-18T17:41:40.121163,2026-01-18T17:41:40.121163
.tools_venv/lib/python3.14/site-packages/pip/_vendor/urllib3/connectionpool.py,connectionpool.py,.py,Code (Python),40408,39.46,1140,2026-01-18T17:41:40.121275,2026-01-18T17:41:40.121275
.tools_venv/lib/python3.14/site-packages/pip/_vendor/urllib3/contrib/__init__.py,__init__.py,.py,Code (Python),0,0.0,0,2026-01-18T17:41:40.121920,2026-01-18T17:41:40.121908
.tools_venv/lib/python3.14/site-packages/pip/_vendor/urllib3/contrib/_appengine_environ.py,_appengine_environ.py,.py,Code (Python),957,0.93,36,2026-01-18T17:41:40.121994,2026-01-18T17:41:40.121994
.tools_venv/lib/python3.14/site-packages/pip/_vendor/urllib3/contrib/_securetransport/__init__.py,__init__.py,.py,Code (Python),0,0.0,0,2026-01-18T17:41:40.122533,2026-01-18T17:41:40.122519
.tools_venv/lib/python3.14/site-packages/pip/_vendor/urllib3/contrib/_securetransport/bindings.py,bindings.py,.py,Code (Python),17632,17.22,519,2026-01-18T17:41:40.122626,2026-01-18T17:41:40.122626
.tools_venv/lib/python3.14/site-packages/pip/_vendor/urllib3/contrib/_securetransport/low_level.py,low_level.py,.py,Code (Python),13922,13.6,397,2026-01-18T17:41:40.122724,2026-01-18T17:41:40.122724
.tools_venv/lib/python3.14/site-packages/pip/_vendor/urllib3/contrib/appengine.py,appengine.py,.py,Code (Python),11036,10.78,314,2026-01-18T17:41:40.122089,2026-01-18T17:41:40.122089
.tools_venv/lib/python3.14/site-packages/pip/_vendor/urllib3/contrib/ntlmpool.py,ntlmpool.py,.py,Code (Python),4528,4.42,130,2026-01-18T17:41:40.122170,2026-01-18T17:41:40.122170
.tools_venv/lib/python3.14/site-packages/pip/_vendor/urllib3/contrib/pyopenssl.py,pyopenssl.py,.py,Code (Python),17081,16.68,518,2026-01-18T17:41:40.122260,2026-01-18T17:41:40.122260
.tools_venv/lib/python3.14/site-packages/pip/_vendor/urllib3/contrib/securetransport.py,securetransport.py,.py,Code (Python),34446,33.64,920,2026-01-18T17:41:40.122369,2026-01-18T17:41:40.122369
.tools_venv/lib/python3.14/site-packages/pip/_vendor/urllib3/contrib/socks.py,socks.py,.py,Code (Python),7097,6.93,216,2026-01-18T17:41:40.122448,2026-01-18T17:41:40.122448
.tools_venv/lib/python3.14/site-packages/pip/_vendor/urllib3/exceptions.py,exceptions.py,.py,Code (Python),8217,8.02,323,2026-01-18T17:41:40.121374,2026-01-18T17:41:40.121374
.tools_venv/lib/python3.14/site-packages/pip/_vendor/urllib3/fields.py,fields.py,.py,Code (Python),8579,8.38,274,2026-01-18T17:41:40.121464,2026-01-18T17:41:40.121464
.tools_venv/lib/python3.14/site-packages/pip/_vendor/urllib3/filepost.py,filepost.py,.py,Code (Python),2440,2.38,98,2026-01-18T17:41:40.121536,2026-01-18T17:41:40.121536
.tools_venv/lib/python3.14/site-packages/pip/_vendor/urllib3/packages/__init__.py,__init__.py,.py,Code (Python),0,0.0,0,2026-01-18T17:41:40.122813,2026-01-18T17:41:40.122799
.tools_venv/lib/python3.14/site-packages/pip/_vendor/urllib3/packages/backports/__init__.py,__init__.py,.py,Code (Python),0,0.0,0,2026-01-18T17:41:40.123022,2026-01-18T17:41:40.123007
.tools_venv/lib/python3.14/site-packages/pip/_vendor/urllib3/packages/backports/makefile.py,makefile.py,.py,Code (Python),1417,1.38,51,2026-01-18T17:41:40.123104,2026-01-18T17:41:40.123104
.tools_venv/lib/python3.14/site-packages/pip/_vendor/urllib3/packages/backports/weakref_finalize.py,weakref_finalize.py,.py,Code (Python),5343,5.22,155,2026-01-18T17:41:40.123188,2026-01-18T17:41:40.123188
.tools_venv/lib/python3.14/site-packages/pip/_vendor/urllib3/packages/six.py,six.py,.py,Code (Python),34665,33.85,1076,2026-01-18T17:41:40.122927,2026-01-18T17:41:40.122927
.tools_venv/lib/python3.14/site-packages/pip/_vendor/urllib3/poolmanager.py,poolmanager.py,.py,Code (Python),19990,19.52,540,2026-01-18T17:41:40.121636,2026-01-18T17:41:40.121636
.tools_venv/lib/python3.14/site-packages/pip/_vendor/urllib3/request.py,request.py,.py,Code (Python),6691,6.53,191,2026-01-18T17:41:40.121721,2026-01-18T17:41:40.121721
.tools_venv/lib/python3.14/site-packages/pip/_vendor/urllib3/response.py,response.py,.py,Code (Python),30641,29.92,879,2026-01-18T17:41:40.121834,2026-01-18T17:41:40.121834
.tools_venv/lib/python3.14/site-packages/pip/_vendor/urllib3/util/__init__.py,__init__.py,.py,Code (Python),1155,1.13,49,2026-01-18T17:41:40.123306,2026-01-18T17:41:40.123306
.tools_venv/lib/python3.14/site-packages/pip/_vendor/urllib3/util/connection.py,connection.py,.py,Code (Python),4901,4.79,149,2026-01-18T17:41:40.123389,2026-01-18T17:41:40.123389
.tools_venv/lib/python3.14/site-packages/pip/_vendor/urllib3/util/proxy.py,proxy.py,.py,Code (Python),1605,1.57,57,2026-01-18T17:41:40.123466,2026-01-18T17:41:40.123466
.tools_venv/lib/python3.14/site-packages/pip/_vendor/urllib3/util/queue.py,queue.py,.py,Code (Python),498,0.49,22,2026-01-18T17:41:40.123549,2026-01-18T17:41:40.123549
.tools_venv/lib/python3.14/site-packages/pip/_vendor/urllib3/util/request.py,request.py,.py,Code (Python),3997,3.9,137,2026-01-18T17:41:40.123636,2026-01-18T17:41:40.123636
.tools_venv/lib/python3.14/site-packages/pip/_vendor/urllib3/util/response.py,response.py,.py,Code (Python),3510,3.43,107,2026-01-18T17:41:40.123821,2026-01-18T17:41:40.123821
.tools_venv/lib/python3.14/site-packages/pip/_vendor/urllib3/util/retry.py,retry.py,.py,Code (Python),22050,21.53,622,2026-01-18T17:41:40.123924,2026-01-18T17:41:40.123924
.tools_venv/lib/python3.14/site-packages/pip/_vendor/urllib3/util/ssl_.py,ssl_.py,.py,Code (Python),17460,17.05,504,2026-01-18T17:41:40.124029,2026-01-18T17:41:40.124029
.tools_venv/lib/python3.14/site-packages/pip/_vendor/urllib3/util/ssl_match_hostname.py,ssl_match_hostname.py,.py,Code (Python),5758,5.62,159,2026-01-18T17:41:40.124123,2026-01-18T17:41:40.124123
.tools_venv/lib/python3.14/site-packages/pip/_vendor/urllib3/util/ssltransport.py,ssltransport.py,.py,Code (Python),6895,6.73,221,2026-01-18T17:41:40.124222,2026-01-18T17:41:40.124222
.tools_venv/lib/python3.14/site-packages/pip/_vendor/urllib3/util/timeout.py,timeout.py,.py,Code (Python),10168,9.93,271,2026-01-18T17:41:40.124329,2026-01-18T17:41:40.124329
.tools_venv/lib/python3.14/site-packages/pip/_vendor/urllib3/util/url.py,url.py,.py,Code (Python),14296,13.96,435,2026-01-18T17:41:40.124526,2026-01-18T17:41:40.124526
.tools_venv/lib/python3.14/site-packages/pip/_vendor/urllib3/util/wait.py,wait.py,.py,Code (Python),5403,5.28,152,2026-01-18T17:41:40.124621,2026-01-18T17:41:40.124621
.tools_venv/lib/python3.14/site-packages/pip/_vendor/vendor.txt,vendor.txt,.txt,Other,343,0.33,0,2026-01-18T17:41:40.093008,2026-01-18T17:41:40.093008
.tools_venv/lib/python3.14/site-packages/pip/py.typed,py.typed,.typed,Other,286,0.28,0,2026-01-18T17:41:40.079206,2026-01-18T17:41:40.079206
.tools_venv/lib/python3.14/site-packages/proto/__init__.py,__init__.py,.py,Code (Python),1712,1.67,72,2026-01-18T17:41:46.028299,2026-01-18T17:41:46.028299
.tools_venv/lib/python3.14/site-packages/proto/_file_info.py,_file_info.py,.py,Code (Python),7914,7.73,196,2026-01-18T17:41:46.028390,2026-01-18T17:41:46.028390
.tools_venv/lib/python3.14/site-packages/proto/_package_info.py,_package_info.py,.py,Code (Python),1906,1.86,50,2026-01-18T17:41:46.028461,2026-01-18T17:41:46.028461
.tools_venv/lib/python3.14/site-packages/proto/datetime_helpers.py,datetime_helpers.py,.py,Code (Python),7371,7.2,225,2026-01-18T17:41:46.028537,2026-01-18T17:41:46.028537
.tools_venv/lib/python3.14/site-packages/proto/enums.py,enums.py,.py,Code (Python),5961,5.82,165,2026-01-18T17:41:46.028615,2026-01-18T17:41:46.028615
.tools_venv/lib/python3.14/site-packages/proto/fields.py,fields.py,.py,Code (Python),5372,5.25,165,2026-01-18T17:41:46.028703,2026-01-18T17:41:46.028703
.tools_venv/lib/python3.14/site-packages/proto/marshal/__init__.py,__init__.py,.py,Code (Python),630,0.62,18,2026-01-18T17:41:46.029862,2026-01-18T17:41:46.029862
.tools_venv/lib/python3.14/site-packages/proto/marshal/collections/__init__.py,__init__.py,.py,Code (Python),755,0.74,24,2026-01-18T17:41:46.030134,2026-01-18T17:41:46.030134
.tools_venv/lib/python3.14/site-packages/proto/marshal/collections/maps.py,maps.py,.py,Code (Python),2921,2.85,82,2026-01-18T17:41:46.030213,2026-01-18T17:41:46.030213
.tools_venv/lib/python3.14/site-packages/proto/marshal/collections/repeated.py,repeated.py,.py,Code (Python),6934,6.77,189,2026-01-18T17:41:46.030301,2026-01-18T17:41:46.030301
.tools_venv/lib/python3.14/site-packages/proto/marshal/compat.py,compat.py,.py,Code (Python),2349,2.29,64,2026-01-18T17:41:46.029939,2026-01-18T17:41:46.029939
.tools_venv/lib/python3.14/site-packages/proto/marshal/marshal.py,marshal.py,.py,Code (Python),12030,11.75,297,2026-01-18T17:41:46.030032,2026-01-18T17:41:46.030032
.tools_venv/lib/python3.14/site-packages/proto/marshal/rules/__init__.py,__init__.py,.py,Code (Python),575,0.56,13,2026-01-18T17:41:46.030402,2026-01-18T17:41:46.030402
.tools_venv/lib/python3.14/site-packages/proto/marshal/rules/bytes.py,bytes.py,.py,Code (Python),1593,1.56,44,2026-01-18T17:41:46.030475,2026-01-18T17:41:46.030475
.tools_venv/lib/python3.14/site-packages/proto/marshal/rules/dates.py,dates.py,.py,Code (Python),3135,3.06,85,2026-01-18T17:41:46.030551,2026-01-18T17:41:46.030551
.tools_venv/lib/python3.14/site-packages/proto/marshal/rules/enums.py,enums.py,.py,Code (Python),2213,2.16,59,2026-01-18T17:41:46.030634,2026-01-18T17:41:46.030634
.tools_venv/lib/python3.14/site-packages/proto/marshal/rules/field_mask.py,field_mask.py,.py,Code (Python),1182,1.15,36,2026-01-18T17:41:46.030747,2026-01-18T17:41:46.030747
.tools_venv/lib/python3.14/site-packages/proto/marshal/rules/message.py,message.py,.py,Code (Python),2364,2.31,53,2026-01-18T17:41:46.030838,2026-01-18T17:41:46.030838
.tools_venv/lib/python3.14/site-packages/proto/marshal/rules/stringy_numbers.py,stringy_numbers.py,.py,Code (Python),1787,1.75,71,2026-01-18T17:41:46.030923,2026-01-18T17:41:46.030923
.tools_venv/lib/python3.14/site-packages/proto/marshal/rules/struct.py,struct.py,.py,Code (Python),5226,5.1,143,2026-01-18T17:41:46.031007,2026-01-18T17:41:46.031007
.tools_venv/lib/python3.14/site-packages/proto/marshal/rules/wrappers.py,wrappers.py,.py,Code (Python),2280,2.23,84,2026-01-18T17:41:46.031118,2026-01-18T17:41:46.031118
.tools_venv/lib/python3.14/site-packages/proto/message.py,message.py,.py,Code (Python),38971,38.06,969,2026-01-18T17:41:46.029021,2026-01-18T17:41:46.029021
.tools_venv/lib/python3.14/site-packages/proto/modules.py,modules.py,.py,Code (Python),1585,1.55,50,2026-01-18T17:41:46.029510,2026-01-18T17:41:46.029510
.tools_venv/lib/python3.14/site-packages/proto/primitives.py,primitives.py,.py,Code (Python),1000,0.98,38,2026-01-18T17:41:46.029590,2026-01-18T17:41:46.029590
.tools_venv/lib/python3.14/site-packages/proto/utils.py,utils.py,.py,Code (Python),1651,1.61,58,2026-01-18T17:41:46.029672,2026-01-18T17:41:46.029672
.tools_venv/lib/python3.14/site-packages/proto/version.py,version.py,.py,Code (Python),599,0.58,15,2026-01-18T17:41:46.029752,2026-01-18T17:41:46.029752
.tools_venv/lib/python3.14/site-packages/proto_plus-1.27.0.dist-info/INSTALLER,INSTALLER,,Other,4,0.0,0,2026-01-18T17:41:46.043005,2026-01-18T17:41:46.042878
